Date Time,Wind Speed (m/s),Pressure (atm),Air temperature (deg C),Wind direction (deg)
16.01.2010 00:00:00,17.2823,0.885378,2.51067,264
16.01.2010 01:00:00,18.0447,0.886188,2.59067,266
16.01.2010 02:00:00,19.278,0.885519,2.67733,268
16.01.2010 03:00:00,20.4477,0.88463,2.39067,270
16.01.2010 04:00:00,20.8913,0.884133,2.17733,270
16.01.2010 05:00:00,20.9003,0.882856,1.87067,272
16.01.2010 06:00:00,19.9857,0.882264,1.69067,274
16.01.2010 07:00:00,19.571,0.881639,2.784,275
16.01.2010 08:00:00,19.157,0.880979,3.87067,276
16.01.2010 09:00:00,19.9817,0.879627,3.844,281
16.01.2010 10:00:00,18.8973,0.879737,4.024,284
16.01.2010 11:00:00,17.8523,0.88142,4.624,284
16.01.2010 12:00:00,17.3117,0.88127,5.224,286
16.01.2010 13:00:00,17.0413,0.882049,5.31067,293
16.01.2010 14:00:00,16.0757,0.884469,4.124,301
16.01.2010 15:00:00,14.9503,0.885028,2.124,305
16.01.2010 16:00:00,13.569,0.884759,-0.176,307
16.01.2010 17:00:00,13.249,0.886221,-2.476,310
16.01.2010 18:00:00,12.118,0.88637,-4.276,315
16.01.2010 19:00:00,12.2517,0.886007,-5.63267,319
16.01.2010 20:00:00,12.3793,0.885674,-6.996,323
16.01.2010 21:00:00,11.789,0.88395,-8.476,327
16.01.2010 22:00:00,11.2313,0.886333,-9.576,323
16.01.2010 23:00:00,12.8213,0.886659,-10.6893,320
17.01.2010 00:00:00,12.1453,0.887357,-11.576,318
17.01.2010 01:00:00,11.4417,0.887692,-12.176,317
17.01.2010 02:00:00,11.2317,0.888838,-12.676,316
17.01.2010 03:00:00,11.2793,0.889951,-13.176,314.667
17.01.2010 04:00:00,10.2817,0.889773,-13.7627,318
17.01.2010 05:00:00,9.679,0.890051,-14.276,321
17.01.2010 06:00:00,9.74333,0.889713,-14.856,322.667
17.01.2010 07:00:00,9.294,0.888331,-15.256,327
17.01.2010 08:00:00,8.84133,0.887013,-15.656,327
17.01.2010 09:00:00,8.349,0.885828,-14.876,333
17.01.2010 10:00:00,6.47033,0.886971,-13.8893,333
17.01.2010 11:00:00,5.62,0.888131,-12.6893,327
17.01.2010 12:00:00,4.817,0.890252,-11.496,323
17.01.2010 13:00:00,4.584,0.886996,-10.496,333.667
17.01.2010 14:00:00,4.14133,0.891163,-9.796,324
17.01.2010 15:00:00,3.086,0.889952,-9.296,331
17.01.2010 16:00:00,2.36867,0.889664,-9.276,325
17.01.2010 17:00:00,3.579,0.889361,-9.456,317.333
17.01.2010 18:00:00,3.13633,0.888461,-9.856,325.333
17.01.2010 19:00:00,4.56333,0.887772,-10.8193,324.333
17.01.2010 20:00:00,5.987,0.887115,-11.776,305.333
17.01.2010 21:00:00,7.70067,0.885205,-12.356,304.667
17.01.2010 22:00:00,5.797,0.883063,-12.6427,318.667
17.01.2010 23:00:00,4.73867,0.8841,-12.5293,310.333
18.01.2010 00:00:00,3.519,0.883526,-12.096,300.667
18.01.2010 01:00:00,1.01667,0.882047,-11.3427,278.333
18.01.2010 02:00:00,0.971667,0.882779,-10.6293,198
18.01.2010 03:00:00,3.97233,0.882445,-10.4093,162.667
18.01.2010 04:00:00,5.308,0.88027,-11.476,139.333
18.01.2010 05:00:00,5.68167,0.880423,-12.356,128.333
18.01.2010 06:00:00,5.31033,0.880108,-13.056,130.667
18.01.2010 07:00:00,4.86067,0.87977,-13.6427,122.667
18.01.2010 08:00:00,4.41467,0.879432,-14.2293,124.667
18.01.2010 09:00:00,4.672,0.873607,-13.656,135.667
18.01.2010 10:00:00,4.092,0.876009,-12.556,145.667
18.01.2010 11:00:00,4.00633,0.873418,-11.2627,158.667
18.01.2010 12:00:00,2.12833,0.876102,-9.84267,169.333
18.01.2010 13:00:00,0.411,0.872046,-8.76267,135.333
18.01.2010 14:00:00,0.166333,0.87565,-8.26267,43.6667
18.01.2010 15:00:00,1.229,0.87427,-7.456,270.333
18.01.2010 16:00:00,3.37033,0.873894,-6.92267,293.333
18.01.2010 17:00:00,6.322,0.874189,-6.84267,290
18.01.2010 18:00:00,9.34833,0.874469,-7.376,283.333
18.01.2010 19:00:00,9.37667,0.874771,-8.426,287.333
18.01.2010 20:00:00,9.41133,0.874975,-9.476,282
18.01.2010 21:00:00,9.80567,0.873131,-9.656,280
18.01.2010 22:00:00,9.613,0.875066,-9.54267,277.333
18.01.2010 23:00:00,10.1943,0.871689,-9.20933,276
19.01.2010 00:00:00,11.9243,0.872999,-8.896,276
19.01.2010 01:00:00,11.881,0.87078,-8.54267,286
19.01.2010 02:00:00,12.1237,0.873699,-8.576,294
19.01.2010 03:00:00,12.1873,0.872695,-9.076,298
19.01.2010 04:00:00,12.2527,0.874108,-9.876,301
19.01.2010 05:00:00,12.1117,0.874541,-10.476,299
19.01.2010 06:00:00,11.8373,0.874582,-10.7627,294
